ID,Turbine EXW,Transport,Customizations,Hub activities,Hub rental,Installation,Commissioning,Commissioning vessel,Installation vessel,Wind speed,Air density,Water depth,Country,Inflation,Project launch year NTP,Installation year,Distance from shore,Distance from hub,Number of units,Site area,Weather,Losses of production,Equity share
811,22362.02320344602,1110.589319165768,1121.8748780889491,562.6587688877332,561.8748803913968,556.2741009489505,784.9738047385437,1123.9474198273133,785.0664370752027,11.02,2.4000000000000004,41.69,rw,6.87,2022,2030,148.37,92.68,153,287,90,10,50
812,22394.53816820264,1110.6721790836846,1122.034881589816,563.2519231873264,561.9736528072848,556.3110105684954,785.6485229896853,1124.011228470563,785.248011009142,10.35,2.2300000000000004,45.260000000000005,lk,5.38,2024,2028,119.2,74.34,250,74,13,12,56
813,22402.17040249037,1111.0164413423352,1122.5379880528126,563.3687803806382,562.1841176747689,556.3711710791332,786.4641247194255,1124.1845375551884,785.4974102648733,10.21,2.34,51.67,mr,5.09,2021,2025,79.03999999999999,73.16,247,161,41,15,89
814,22402.776656457358,1111.2861135687667,1122.661313528118,563.4155678920919,562.1908165060804,556.4557142383788,787.2668989772349,1124.8415171437146,785.5555030815808,10.72,2.3,57.06,cy,4.93,2023,2029,136.0,98.96000000000001,217,108,49,15,81
815,22403.698618731207,1111.592666580999,1122.93952627506,563.9318993280173,562.6738651012861,557.3040185915842,787.5225274875702,1124.9015667165797,785.777946402125,10.48,2.29,46.61,me,7.5,2024,2029,151.64,171.16,125,113,80,18,37
816,22414.00023257699,1111.7067673377373,1123.024291461347,564.005504705743,562.7499662486316,557.3149594469429,788.4819126910076,1125.9746281276816,785.7833138502158,9.13,2.29,50.83,cm,5.26,2025,2024,93.28,46.07,161,146,73,18,74
817,22421.054826534128,1111.8764077803796,1123.2554122694673,564.2336084164568,562.815176015776,557.3832367886195,788.8749920817635,1126.2124980606704,785.7882475106352,10.46,2.3200000000000003,46.96,kr,6.4,2023,2027,159.44,139.17000000000002,40,198,8,14,61
818,22432.62019125131,1112.187987216019,1124.964560907925,564.7930341499217,563.374240268425,557.4458426516301,789.2246437197853,1127.1048774460405,785.7938893041788,11.629999999999999,2.3,25.64,pt,6.11,2025,2025,148.76,117.2,189,86,28,18,72
819,22435.68722577268,1113.5968034734813,1125.116784363357,564.9614558506196,563.3865503693361,557.5310094083329,789.3439045583897,1127.6424023063162,785.8003767248274,8.81,2.25,47.41,pk,3.67,2025,2030,67.38,42.51,85,148,57,20,70
820,22444.32483917482,1113.8497786179475,1126.5529354966204,565.2471900318635,563.6842293700223,557.7900881813212,789.7186954958185,1127.7620528082173,786.0019838823844,11.120000000000001,2.34,33.81,cl,6.0,2023,2029,133.79000000000002,43.9,53,239,80,17,99
821,22472.91561836088,1113.9252523469206,1126.8124625287874,565.4448184947576,563.7205467985248,558.0601784136089,789.8127990732745,1129.2469024204654,786.1206713700886,8.41,2.38,79.64,sg,5.57,2021,2026,120.38,86.52000000000001,267,98,6,12,33
822,22482.404953938752,1114.4045683595348,1126.8269486452211,565.9081275487413,563.8627177607459,558.1499159894252,789.86297262609,1129.2757036333167,786.1794257851463,9.83,2.29,50.44,rw,6.52,2024,2023,99.55,93.14,152,85,6,18,97
823,22483.7031822481,1114.4682619751343,1127.6736978232636,565.9868350226482,564.1153038587977,558.2344826180071,790.1879171545345,1129.6419358234027,786.2083507988824,10.06,2.3,48.519999999999996,sd,6.48,2025,2030,67.56,88.64,169,109,2,18,84
824,22486.662190319366,1116.4565674776657,1127.9922801629284,567.0075050524135,564.242353369747,558.4931783021093,791.2492224802836,1130.5763790200199,786.6253852683399,9.41,2.34,59.41,jm,5.0,2024,2030,68.28999999999999,78.84,33,234,34,17,76
825,22488.485431110792,1116.4829162844821,1128.9255717735268,567.342859429417,564.5523349408217,559.6603783467165,791.4668303304572,1130.7997450040284,786.8624723088286,9.68,2.27,29.23,dm,6.6,2022,2030,121.24,110.28,47,99,85,13,71
826,22491.01944138203,1116.6956777173143,1129.3877883929372,568.086954919567,564.5676648627505,559.7924028367955,792.2452437844405,1131.2424061836416,787.3694415708604,10.07,2.37,66.00999999999999,zm,6.23,2023,2028,101.49,67.97,195,63,73,13,79
827,22500.016156181493,1117.1879108343821,1130.2268818146877,568.3152890208412,564.6307940107374,559.8528919003086,792.3724817216503,1133.069480154003,787.8205980961056,8.2,2.39,73.75999999999999,ni,6.78,2021,2025,134.15,63.75,149,208,7,11,90
828,22503.47299124126,1117.5128454896646,1130.578371800011,568.5608102370527,564.7638459027137,560.1201956608138,792.6870194880709,1133.380273196611,788.2465025219465,10.33,2.22,45.81,mr,3.38,2022,2029,128.89,147.43,128,95,45,17,87
829,22510.64430009707,1117.6946164007475,1132.4973003399382,568.5836976446215,564.8854311882566,560.1409539015375,792.843159286947,1133.5100473000512,788.3891053180485,8.129999999999999,2.39,67.64,es,6.65,2024,2030,30.13,44.6,139,231,71,12,44
830,22529.452587817806,1118.0034253947344,1132.7658041045718,569.0710526685842,564.9878636020374,560.1600620196358,793.6945265796456,1133.6169491973787,788.4380464819602,10.25,2.29,54.6,ki,5.3100000000000005,2023,2028,59.71,159.09,79,266,79,20,53
831,22537.19620046843,1118.4597970401344,1133.5451652553152,569.2994082382536,565.1721584650556,560.1722359535472,794.4303718775146,1134.6807477849236,788.6556010779725,9.76,2.25,68.68,sr,4.18,2021,2024,149.23000000000002,104.47,21,154,16,19,54
832,22543.09994616889,1118.9408777902584,1133.9441389409255,569.5026637557827,565.6167401313014,560.2419099807507,794.5606641929802,1134.7430218754491,788.6944507557276,9.97,2.24,48.34,dk,6.12,2022,2030,176.46,44.22,274,135,17,19,36
833,22544.076045229707,1119.1178384957664,1134.1033864678113,569.931429238146,566.2682925897142,560.2564619991335,795.5289799560593,1135.1362320354388,788.762840869762,9.77,2.31,37.67,cf,5.93,2024,2029,49.760000000000005,163.1,172,45,7,20,100
834,22550.544400242452,1120.0146562944328,1135.7075400294725,570.2590757770361,566.5601507929506,560.3787131245385,795.9677296765942,1136.01073583329,789.2322162838324,8.73,2.31,67.72,jm,6.16,2021,2023,172.35,54.44,30,261,35,20,32
835,22558.146903377274,1120.2604009098511,1135.723829632519,570.2986931223018,566.7029763543975,560.3913810617295,796.6270366216527,1136.061398065408,789.3536933649972,8.94,2.29,24.36,co,4.29,2021,2027,71.34,65.67,74,31,35,19,79
836,22564.2523120537,1120.4305496046177,1137.4508760919007,570.4546251845676,566.9365606984367,560.9005236171413,797.0868992727003,1136.1844057446788,789.4188729360699,8.9,2.3,60.29,ls,5.21,2022,2029,159.2,188.98,133,156,53,16,39
837,22569.001026631526,1120.585531409662,1137.6740496466123,570.6692669856808,567.6805545371798,560.9065318852133,797.6033994095359,1137.141771082785,789.9760709623414,8.6,2.24,60.83,np,5.96,2023,2030,164.25,61.46,263,118,81,15,78
838,22580.04842266572,1121.0682253405673,1138.0438328397993,571.0609986595578,567.7275878975495,560.9472707144228,797.7385223105407,1138.2874193938133,790.8149045224823,8.83,2.3600000000000003,32.74,in,3.85,2024,2024,122.75,120.13,255,261,8,16,93
839,22600.399872654365,1121.3279341267726,1138.1074426577873,571.1804134005633,567.7820578272359,561.9465003788798,799.8895721559032,1138.375463784097,791.421939792146,8.21,2.24,62.04,sa,4.26,2021,2023,114.74,102.34,108,202,30,16,93
840,22613.741747391192,1121.877583473658,1139.3422747668951,571.3992996166161,568.0007939108292,562.019773411503,799.8979095785919,1138.5591917045317,791.5977628639416,9.68,2.3200000000000003,43.05,lr,6.3,2024,2025,81.15,140.93,179,289,38,17,68
841,22615.68371094972,1122.6660770396934,1139.3917471038546,571.4571829460621,568.2185799179751,563.1506661338288,800.2436898568645,1138.7672835158814,793.1762441229546,10.86,2.27,62.15,sb,5.46,2025,2023,118.6,170.46,156,253,88,17,70
842,22636.941465776876,1123.1424814770792,1139.5547901445964,571.9828364652151,568.3365329620929,563.3316385979313,801.2768704784771,1139.1697326076155,793.3255528856869,10.43,2.31,58.94,mv,5.7,2025,2028,123.81,57.64,34,169,28,14,64
843,22639.824903327633,1123.385340632444,1139.7305690569144,572.5660310010119,568.6697154383992,563.4666689261799,801.406321734944,1139.3006012213364,794.5773933074055,10.82,2.37,56.28,no,4.220000000000001,2023,2030,64.47,62.18,255,274,71,17,46
844,22655.537766006997,1124.1349628321345,1140.28065596932,573.0100140919802,568.7328718767334,563.7798868845144,801.5067455275832,1139.352843933217,795.6108520258575,10.65,2.38,45.79,mg,5.71,2021,2024,76.13,56.81,265,239,60,10,87
845,22687.033065760617,1124.829402199899,1140.4496330553557,573.0716421385828,568.9709803786606,563.9386519160905,801.8839693728817,1139.786340739921,795.7628535000515,8.82,2.3600000000000003,79.95,rw,4.529999999999999,2024,2024,162.83,137.39,12,85,80,18,49
846,22690.96678865298,1124.842908800081,1140.6895731186767,573.1533144321164,569.009217457672,564.0100781556139,802.724776806585,1140.0945894674462,795.9313957910873,10.98,2.27,78.09,sv,3.17,2024,2023,62.84,99.56,68,194,76,16,70
847,22695.690402654036,1124.902614310592,1141.5491267560076,573.3339612058276,569.2637801548788,564.3922751173984,802.895937779678,1140.25077750505,795.9592786728715,9.2,2.39,40.29,pt,4.87,2023,2028,143.14,63.22,187,137,31,18,99
848,22704.386994631997,1125.0330392744424,1141.8949846280516,573.3612565697765,569.5414751782254,564.467344467625,803.8137987229072,1140.6227941972913,796.4921266453835,9.23,2.29,62.75,mz,5.8,2025,2025,116.9,136.07,154,277,31,16,98
849,22706.058967935616,1126.2379219778175,1142.0662754245657,574.6567517497474,569.8846842395693,564.6517491852013,803.9890616133281,1140.6769218147035,797.135014565057,10.68,2.41,33.05,pe,3.71,2023,2025,41.3,145.74,152,246,72,20,65
850,22764.569680516142,1126.364040356834,1142.2573521176641,574.7999543601593,570.1428759178654,565.2172326974903,804.5798560354839,1140.6992800840167,797.2985409514537,8.27,2.2800000000000002,25.18,ae,6.56,2025,2023,158.39,82.21000000000001,274,245,32,12,72
851,22772.206928367064,1126.3714951816842,1142.3427228865926,575.272385179009,570.4446493728295,565.2443025670732,805.1375693393504,1140.8267430770784,797.8844485101203,9.99,2.33,63.94,sm,5.08,2025,2026,130.35,144.70999999999998,52,203,92,12,46
852,22778.315272457847,1126.6526386268379,1142.561068862632,576.2634975072448,570.6863131579713,565.3313083546018,806.1881778209145,1141.161504697865,798.4198815510081,11.92,2.26,78.37,kr,3.1100000000000003,2023,2028,49.79,140.09,21,271,20,16,52
853,22803.458409673345,1127.478596589571,1142.6291313074616,576.2636146024864,570.786044713872,565.4770831896496,806.2443260818128,1141.3297785231011,798.5403945880012,8.620000000000001,2.33,73.45,hr,3.31,2024,2024,91.42,136.73000000000002,281,131,55,18,32
854,22812.273464147223,1127.558465315219,1143.4954485555993,576.9649058042233,571.0651907744702,565.68596330473,806.3859048849562,1141.4881421271764,798.6355576531721,10.99,2.4000000000000004,52.739999999999995,ec,6.93,2023,2024,155.57999999999998,113.61,121,141,40,11,33
855,22823.256302644688,1128.0190019860402,1143.4994883543989,578.2644434811307,571.3495695219419,566.5046798705364,807.2673941225175,1141.9102243038453,799.2979962863675,11.370000000000001,2.41,34.75,ie,3.6399999999999997,2021,2029,128.91,185.9,36,290,42,17,83
856,22855.401413405005,1128.8092119095418,1143.7956370210268,578.5216528308971,571.4114848714522,566.9530877216508,807.5970278886101,1142.7943798179901,799.3420674362013,11.81,2.2300000000000004,55.269999999999996,cm,4.2,2025,2023,81.75,118.37,244,46,72,15,68
857,22857.649754704875,1129.264440356025,1144.137302172018,578.6804083573497,572.2115316002049,567.0032257476622,808.045402921606,1142.9285224910504,800.0338887353776,9.31,2.27,66.78,ua,3.8600000000000003,2021,2025,156.8,100.52000000000001,199,107,1,10,39
858,22870.934482355246,1130.412079703802,1145.7061750765242,578.9176154767295,572.4431379766087,567.1112377979423,808.3409031690284,1142.9975991091462,800.3254280626419,9.08,2.41,79.85,so,7.44,2025,2025,69.28,55.66,146,113,93,14,30
859,22880.028135900324,1131.4689994111855,1146.5037449023723,579.6648448819252,572.6205031079421,567.3435647780453,808.5704618385527,1143.38835363925,800.4359889558779,8.22,2.26,27.5,sa,6.66,2023,2023,60.7,126.92,43,169,5,17,100
860,22880.201076386293,1131.5390523173091,1147.0687618823981,579.8808626327182,574.9535230059157,567.5545070824903,809.3421459909556,1143.872404961107,800.9510043670456,10.24,2.33,79.6,is,7.1,2021,2028,48.989999999999995,107.1,30,270,8,17,51
861,22885.30463721214,1131.5539477267828,1149.6381832920144,580.143380440603,575.096868618267,567.6193248269266,809.3840230105848,1144.5474735115392,801.6950997056854,11.5,2.26,48.519999999999996,na,7.34,2021,2025,77.25999999999999,103.03999999999999,191,268,77,15,99
862,22888.634020295543,1131.681526414279,1149.9647590820937,580.6385642469277,575.7299247128254,568.2398858735256,809.4755589374603,1146.2450559447984,801.7774437304316,11.379999999999999,2.29,31.63,bz,7.44,2025,2023,96.5,99.39,41,209,100,14,88
863,22906.03441013415,1131.9952772512383,1150.1092887210557,580.6839590041287,575.8506730987758,568.2621798418334,809.656814637238,1146.5671984941746,801.9930268916104,9.27,2.33,24.6,km,6.01,2025,2023,41.269999999999996,126.53,175,95,82,19,76
864,22911.2684359135,1133.8090151923916,1150.8385104464464,580.8162992261255,575.9908049001651,568.6334163148833,810.4002395671378,1147.053869725984,802.0316347028586,11.01,2.2800000000000002,24.4,vc,3.5,2022,2030,115.03,95.83,149,203,78,19,34
865,22936.01805979592,1134.9244981494483,1151.0306936183672,580.9931299177807,576.1234852394631,568.9097506766033,810.4851679225343,1148.6590542930167,803.0401464587309,9.11,2.3200000000000003,32.56,cl,6.24,2021,2023,96.38,41.68,123,102,26,19,89
866,22944.762297516463,1135.9634061426982,1151.3642699458535,581.0012034506386,576.5994535863397,568.9594356216218,810.6373296777974,1149.5258628845654,803.1973492825676,8.99,2.25,76.78,bn,6.57,2025,2027,58.69,108.79,45,240,71,13,77
867,22972.14685196854,1136.463143684599,1151.4455343364536,581.2478255193635,577.0243454493574,569.1287855845297,810.98164211067,1149.5562436651817,803.8394919124449,8.05,2.39,48.34,kz,3.8600000000000003,2023,2030,125.86,180.82,164,173,29,13,85
868,22981.83436799385,1138.2279497680008,1152.423045413018,581.5275178651275,577.1138413890801,569.3827011825579,811.0159617843572,1150.1276675090203,804.1359717650877,10.88,2.39,24.32,ar,5.02,2021,2024,50.41,175.05,162,137,79,20,45
869,22993.545916321873,1138.838623852529,1152.7743305732706,581.5781419520432,577.293948680666,569.500232195656,811.2510287892958,1151.9447362893397,804.2969615726493,9.6,2.34,73.17,ag,4.32,2025,2023,108.2,43.84,12,72,93,16,58
870,22993.809383431224,1138.9170211841442,1152.8692732367635,581.9112737955388,577.7899604423866,569.8521749073348,811.3876630487188,1152.1974856650686,804.6374024028817,11.82,2.27,51.05,bw,3.8600000000000003,2024,2026,176.81,77.92,293,159,61,11,42
871,23039.652402932734,1139.2344099925751,1153.7742028821988,582.2481528610884,577.8568347993065,569.8771929248383,811.8602613595752,1152.6930719895477,804.9933205587938,8.2,2.2800000000000002,30.27,ng,5.85,2025,2026,37.83,159.82,222,247,90,19,97
872,23044.90615139185,1140.2833221283688,1155.369743116106,582.4547988826407,577.9490671773317,570.3946755963003,812.6268408706014,1153.0683078706054,805.2652275328408,8.57,2.26,47.58,li,3.12,2024,2030,67.44,166.2,124,72,97,17,99
873,23047.856167480626,1140.7388658726395,1156.4661608572592,583.1961613233975,578.0287034075126,570.4196357963461,813.5162334041565,1153.7813679231372,805.9201108491421,11.9,2.35,28.16,jo,6.88,2025,2023,76.65,52.56,237,104,63,10,56
874,23054.004371940984,1141.6249741662245,1156.9339958205956,583.8599058506117,578.5169935823953,570.4766829349453,814.0308215169595,1154.1807671512283,806.1942636130747,9.75,2.2300000000000004,62.92,jm,5.970000000000001,2024,2030,36.37,150.1,239,78,95,13,46
875,23070.486221138024,1141.8118499269906,1157.1918745946045,584.3490484958919,579.3912846816158,570.7385117443749,814.3484313217803,1154.2000931522186,806.8695166822059,10.84,2.42,45.57,sb,7.29,2023,2024,50.739999999999995,171.77,153,155,81,12,99
876,23080.9185255351,1141.8144082357956,1157.4045773067708,584.5542575375601,579.5140633187884,570.7724732335251,814.6346166963039,1154.3146782301621,807.1062751724567,8.3,2.27,27.14,lc,6.82,2025,2030,139.70999999999998,141.67000000000002,293,105,77,19,71
877,23100.24765972841,1143.357261750163,1158.8316853763129,584.6273252453078,579.7906398837105,572.0378629472582,814.8814547916094,1154.7578884280672,808.0829235781484,11.6,2.24,73.9,me,3.2199999999999998,2023,2025,156.81,106.94,97,71,97,11,86
878,23124.085374154118,1143.5742643929418,1158.8887964913001,584.8624326292029,580.0549189214591,572.5721164201173,815.5434857973734,1155.0741223495702,808.09777087157,9.75,2.31,37.05,nl,4.67,2023,2024,80.03999999999999,76.06,127,92,82,11,58
879,23153.83715385429,1144.4762796699786,1159.3552917101226,584.8732583561454,580.0631747209959,573.6804178705852,816.0403195625646,1156.6710051430616,808.4061226476914,9.57,2.3,70.86,az,4.84,2023,2024,158.96,116.28,283,232,76,19,62
880,23156.999658330846,1144.9792183261316,1159.577320002087,585.8870606686762,580.2278741491656,573.7546248932646,816.4769854080616,1156.6935804646132,808.486778053651,9.13,2.2300000000000004,36.05,sz,7.18,2025,2029,48.11,61.04,54,168,14,10,50
881,23167.965044481236,1145.1742676943159,1160.7535411277772,585.9024099435583,580.2388280272758,573.9188468328482,816.9939428878573,1157.2996033751983,808.8341356169676,10.26,2.4000000000000004,42.71,bi,5.6899999999999995,2021,2029,63.71,108.28,110,87,79,11,48
882,23176.798891406102,1145.2621526909154,1161.2760706378915,586.0737948383637,580.4370156175709,574.1401368172803,817.2871333410309,1158.8200041406067,809.5852012791864,10.0,2.25,31.009999999999998,md,5.359999999999999,2025,2026,120.07,84.52000000000001,230,176,98,10,92
883,23184.15809691047,1146.7380981815359,1161.4792561995787,587.8466084771552,581.1309205369056,574.9779027350775,817.9458155973033,1160.4523181352909,809.9422640620803,8.28,2.34,44.81,bh,6.21,2023,2030,46.22,118.07,17,205,69,16,32
884,23184.54168578092,1147.2850683424103,1162.9191035114952,588.1839592901135,581.5520398646349,576.0381628441502,818.3164669451309,1160.5707995014122,809.991613782481,10.99,2.2300000000000004,33.85,ca,5.21,2024,2025,120.99,128.01999999999998,146,67,66,16,40
885,23189.202718860553,1149.1007086416723,1163.3614356242435,588.2139472971469,582.3163449912931,576.54784297004,818.5756925484766,1161.4865841754722,810.389388808343,8.4,2.26,81.07,lu,4.02,2022,2027,129.63,187.78,105,187,75,16,43
886,23210.74803336997,1153.1673916173302,1164.354475180968,588.9028049820124,582.7658910796267,576.5757980433355,820.3213165903198,1162.5223691167155,811.3268153377875,8.16,2.38,63.68,dk,4.38,2024,2025,167.37,48.41,177,86,60,13,67
887,23243.78242265236,1153.740249679374,1164.5057343375993,588.9378459898957,582.8937256175926,576.952460537707,821.564278088228,1163.5040239243433,811.342678159804,11.09,2.2300000000000004,74.87,sc,6.55,2022,2026,130.61,168.94,250,132,37,10,60
888,23244.72619241758,1154.095515211783,1164.7293004281953,589.0593228117242,582.9236773613775,577.1440034467239,822.0446924188176,1164.0103230003685,811.3670557471138,8.16,2.41,61.33,tz,7.27,2023,2028,143.8,51.1,132,79,59,11,89
889,23251.10183994331,1154.294373870827,1165.1498915854454,591.0138994097371,583.4238891546895,578.0026314350141,822.5229103570935,1164.5811350187312,811.6092993924417,11.17,2.22,73.6,br,5.71,2024,2026,43.5,97.13,256,132,48,11,35
890,23259.901414201104,1155.30028194028,1165.5645431922978,591.2702590983332,584.2047673721443,578.0623914965216,823.4693309474528,1164.6864393256076,812.3720229463734,10.3,2.4000000000000004,80.22999999999999,et,7.2,2022,2029,44.53,72.41,183,268,32,18,71
891,23279.800325543863,1156.286968812872,1166.610482315294,591.5112326673714,584.6808560274008,578.1035439370025,823.9675597619139,1165.8315591776486,812.3756216405156,11.02,2.29,45.5,es,7.03,2024,2024,156.43,188.42,157,106,88,18,40
892,23282.246080654884,1156.608153020961,1167.1583955187768,592.6303227067763,584.8143796456397,578.6631328858678,824.1508625587147,1166.972065241958,812.5115165057987,11.86,2.33,72.08,mw,3.99,2022,2028,105.78,66.51,176,159,43,20,62
893,23300.914614004734,1157.7441993263283,1167.4459346475505,592.6321878122927,585.0788998338269,578.8289299202372,824.5352622257633,1168.9350076493938,812.9389857563186,9.2,2.26,37.35,am,6.13,2025,2024,102.5,54.91,222,212,68,17,70
894,23303.193778423043,1158.260790701285,1167.961737231957,592.8146957596913,585.1520727994325,579.3104533235363,824.9809217156884,1169.1032371196015,813.3589199054657,11.96,2.2800000000000002,66.39,am,7.14,2021,2029,119.76,165.76,230,41,83,17,81
895,23305.623986332834,1159.048791427861,1168.5290018708436,592.9480956313632,585.8040750460666,579.7923960826894,827.4759316360578,1169.525734425038,815.2496517523261,9.42,2.4000000000000004,32.28,bo,4.17,2021,2025,91.49000000000001,110.65,159,234,91,11,99
896,23324.436590889825,1159.051118109508,1171.1081466984224,593.3364793043855,585.9287991996848,579.9611096497537,829.4556278558889,1169.6586658416984,815.3535174949948,9.83,2.29,69.72,cg,6.0,2025,2027,155.7,167.86,47,95,52,12,98
897,23340.66978764478,1159.3771057357367,1171.502946352513,593.989460994404,587.3281134626302,581.005977784705,829.6820736963218,1170.660023392847,815.8414175279861,9.14,2.27,81.99000000000001,mv,3.63,2022,2030,97.44,80.15,283,126,67,13,56
898,23366.909626552206,1160.7957589578725,1172.240638812476,594.2235883354582,587.36592050669,581.099685498916,830.7735511385388,1171.5681344598026,816.1471454136818,8.78,2.2800000000000002,59.35,gn,5.529999999999999,2024,2025,178.49,88.64,151,232,33,17,53
899,23380.001787576984,1161.7451759522241,1173.355918672944,594.3320295135363,587.7572275786102,582.7904430967485,831.7148199792227,1171.9994514778373,817.7446057688405,10.41,2.29,75.97,mn,4.84,2022,2030,116.72,96.33,193,91,17,20,79
900,23394.430199945746,1161.9468113381586,1175.148281172511,594.7549629208646,588.3498213540453,583.0957876721257,831.9717855800557,1172.3398446929107,818.4746729829739,11.72,2.34,81.12,mx,3.9299999999999997,2023,2028,55.46,83.00999999999999,281,81,14,15,83
901,23399.409767224537,1162.2690020336654,1177.4999814256507,594.8992207248484,589.8362444457105,585.4302800798654,832.000581605449,1173.043172414417,818.7052158801854,11.76,2.2300000000000004,32.28,sr,4.390000000000001,2024,2024,102.9,85.5,184,55,42,17,91
902,23408.786058367252,1162.3665853122175,1177.637164819919,595.1514973954444,590.3782440109544,585.6025446302631,832.3280629522922,1173.2512678033754,819.3646607163378,8.09,2.2800000000000002,38.8,qa,5.48,2025,2025,140.4,148.14,135,217,93,15,39
903,23412.382339186184,1163.057973384668,1178.5254744223032,595.1684743959386,590.6592765850367,586.3171785782672,833.4532081651223,1173.5430164524605,820.1417800489446,10.24,2.39,53.61,pw,3.21,2021,2029,88.36,115.22,258,192,41,12,58
904,23417.47008273456,1163.0855255768538,1180.0621763880984,595.1957645208443,590.7119293975685,586.5994472095955,833.8273509291982,1174.0776422249653,820.308493360367,11.56,2.3600000000000003,34.99,mn,4.82,2021,2027,173.18,96.57,219,146,87,13,53
905,23420.52233246101,1163.167380135849,1180.2763162568008,595.44249429338,590.714104810568,586.6777604558315,833.8415285636557,1174.3382795828074,820.5433852427077,9.71,2.3200000000000003,50.769999999999996,sl,7.03,2024,2030,68.92,124.72,287,184,47,11,57
906,23461.05972213397,1163.7136008155137,1182.4453412854336,595.545411473124,590.858536105785,587.4807808590627,834.2554122963148,1174.3423479417454,821.3609417276531,9.11,2.27,66.8,cr,3.5300000000000002,2021,2029,160.24,94.71000000000001,119,257,6,20,100
907,23463.263698700648,1163.9162862393273,1183.9373229940027,595.5489321856052,591.5809709071434,587.5665618579554,835.0048183294703,1175.838678542173,821.956500998354,10.16,2.24,43.9,sb,4.3100000000000005,2025,2023,172.51,151.32999999999998,37,114,82,18,62
908,23469.47286454888,1164.0049606714063,1185.4673120439763,595.5550420934294,591.7199696904257,587.685995237526,835.822237043508,1176.4975773486442,822.6467198249126,10.73,2.37,51.86,sm,5.279999999999999,2021,2030,65.08,124.9,67,55,86,13,35
909,23508.13730618992,1165.134304281363,1186.820742055409,596.5945814207703,592.2380893285678,587.7152754140347,835.949664928442,1178.5579111311692,823.8761652047092,10.54,2.38,58.42,bb,3.66,2025,2025,42.519999999999996,72.93,190,179,41,13,33
910,23517.913918286067,1165.4808568094832,1186.9492465325902,597.4716405463531,592.442619117543,587.9417729029205,836.3548035955703,1178.773390470979,825.2581223838265,9.39,2.34,32.53,ve,4.65,2023,2028,145.03,65.72,43,180,15,19,99
911,23525.22235225041,1165.5911321454755,1187.109943142335,597.5387397122131,593.0179558453831,587.9509841020503,836.4558188632327,1180.5982352901833,826.632347930355,8.5,2.41,29.02,tz,7.04,2024,2028,125.8,151.16,285,176,54,10,54
912,23538.790521830404,1166.496239795061,1187.838230095136,597.7724113856336,593.30928989828,588.469017145339,836.7336556212529,1181.1593597856295,827.0294122832312,10.92,2.37,28.29,kp,3.85,2023,2027,136.14,97.75,227,150,26,16,98
913,23558.14110769423,1167.5143316097387,1187.866913117915,597.9996661530646,593.774300795192,589.9298920284967,837.2290754919231,1181.8782131090243,827.0411101078441,11.92,2.34,47.81,sz,3.08,2023,2030,114.04,141.88,262,241,78,16,42
914,23574.163310105214,1169.4109947409954,1188.0031569261591,599.0986454403138,593.9304830671598,590.310327121591,839.2570224008632,1182.3894472449913,827.3884555916845,11.39,2.22,45.739999999999995,kz,4.4399999999999995,2024,2027,105.43,102.24000000000001,103,37,11,10,73
915,23574.79118159379,1171.860622178719,1188.1170763849154,599.157982804532,594.6320199070672,590.4826866725195,840.1478120097146,1183.0059706276088,828.357619869026,9.32,2.37,48.96,me,6.31,2021,2030,58.230000000000004,99.78999999999999,35,64,54,18,82
916,23576.71785126833,1172.133362107026,1189.217911357027,599.5903893869877,595.1219296598881,591.2934994741308,841.4488173306577,1183.1515745586375,828.4051121533107,8.46,2.2800000000000002,60.2,cd,6.6,2023,2023,62.99,117.44,208,271,75,18,31
917,23609.676070259964,1172.8059435411008,1189.5043528476358,599.6074347073204,595.1532211100583,591.6343544102144,841.5975157039875,1183.3172451407781,830.4195849892845,11.32,2.2800000000000002,36.79,ad,4.51,2025,2028,81.39,153.54000000000002,297,274,18,13,72
918,23610.725056624644,1173.6369720507664,1190.2393994252081,601.2589438404983,595.4168042959923,591.8479000632649,841.9219791629513,1184.1083350727772,830.9109457180159,10.72,2.35,55.019999999999996,bg,5.29,2025,2026,159.77,48.34,140,232,25,20,94
919,23659.695599630293,1173.9702687366462,1190.8847114624484,601.4010261083711,595.4724154912534,592.1730790249894,842.7403595174497,1184.8734136232247,830.9876060251663,11.620000000000001,2.2800000000000002,25.61,gh,5.2,2024,2027,128.15,98.78,258,266,26,15,33
920,23672.988198240324,1174.7637279297,1191.1886858655341,601.4061490198667,595.7138272614428,592.3010932091063,843.0351731846561,1185.01952718579,831.6605032846836,9.73,2.31,78.24000000000001,bg,6.36,2023,2026,105.55,93.24000000000001,34,127,16,20,71
921,23680.986994147184,1177.9431359724792,1192.561050743523,601.5134077102209,596.0626463180076,592.3014622320611,843.4778864568704,1188.983791775401,832.4802066692943,10.97,2.39,28.53,ro,6.24,2025,2030,67.28,47.24,154,285,12,15,86
922,23714.484742147146,1178.867793871755,1193.4954910845913,601.5407639764335,597.3924425937769,592.5367258785082,843.6503209130561,1192.464072600202,832.62469801632,9.39,2.3200000000000003,62.02,gt,6.51,2024,2029,45.79,59.370000000000005,19,117,66,18,73
923,23717.7739317967,1179.4677727121598,1194.5425181311734,601.94401848856,598.1576700516334,593.1459446887754,844.1317995832951,1192.9461459241322,834.4275994687964,10.37,2.3600000000000003,71.12,qa,5.32,2022,2023,104.17,142.48000000000002,22,279,44,16,42
